0	2048
0	2049
0	2050
0	2051
0	2052
0	2053
1	1955
1	804
1	1384
1	4619
1	462
1	8016
1	12693
1	12694
1	12695
1	8505
1	3866
1	2461
1	8511
2	11585
2	899
2	13106
2	13107
2	13108
2	13109
2	2518
2	10237
3	896
3	7003
3	7006
3	3021
3	6990
3	6989
3	6992
3	6993
3	6994
3	6995
3	6996
3	6997
3	6998
3	6999
3	7000
3	7001
3	7002
3	6991
3	7004
3	7005
3	1758
3	7007
3	7008
3	4711
3	2794
3	1524
4	421
4	264
4	5097
4	12120
4	9461
4	12118
4	12119
4	1176
4	2783
5	2505
5	3547
5	223
6	664
6	665
6	666
6	667
6	668
6	669
6	670
6	671
6	672
6	673
6	162
6	675
6	676
6	677
6	678
6	679
6	680
6	681
6	682
6	683
6	684
6	685
6	686
6	687
6	688
6	689
6	690
6	691
6	692
6	674
6	163
7	1827
7	392
7	2231
7	2873
7	2865
7	2866
7	2867
7	1524
7	2869
7	2870
7	2871
7	2872
7	2868
7	2522
7	2875
7	2876
7	2874
8	9202
8	4027
9	424
9	5995
9	5996
9	5997
9	2483
9	189
10	1059
10	2388
10	1062
11	1819
11	1989
11	13418
11	13419
11	13420
11	7261
11	344
11	4239
11	1981
12	35
12	1800
12	3145
12	1099
12	4620
12	14008
13	1952
13	1953
13	1954
13	1955
13	1956
13	1957
13	1958
13	1959
13	732
14	1056
14	1057
14	1058
14	158
14	1054
14	1055
15	220
15	2268
16	475
16	2693
17	593
17	2108
17	1895
18	3033
18	738
18	2653
18	1895
19	3664
19	13200
19	3305
19	13198
19	13199
20	4228
20	4229
20	4230
20	4231
20	4232
20	4233
20	362
20	47
20	50
20	1588
20	375
21	672
21	1
21	1155
21	8324
21	8325
21	8326
21	8327
21	8328
21	3178
21	8323
21	341
21	598
21	2170
21	3583
21	159
22	6945
22	11274
22	372
23	10609
24	1883
24	1881
24	1739
24	1868
24	1869
24	1870
24	1871
24	1872
24	1873
24	1874
24	1875
24	372
24	1877
24	1878
24	1879
24	1880
24	1876
24	1882
25	288
25	5920
25	8018
25	8019
25	3095
26	7537
26	535
27	377
28	128
28	3266
28	743
28	330
28	267
28	5518
28	1688
28	1715
28	1684
28	5822
28	823
28	5816
28	5817
28	5818
28	5819
28	5820
28	5821
28	5823
29	1107
29	8132
30	2512
30	4803
30	4804
30	4805
30	4806
30	4807
30	4808
30	4809
30	74
30	3822
30	2920
30	214
30	247
30	4762
30	1691
31	8512
31	8513
31	1474
31	428
31	7954
31	4346
31	4204
31	8514
31	1775
31	8511
31	4210
31	8510
31	8505
31	8506
31	8507
31	8508
31	8509
31	1919
32	3296
32	3297
32	1604
32	421
32	2251
32	2832
33	11074
33	11075
33	11076
33	301
33	432
33	275
34	1595
34	9515
34	9516
34	215
35	1
35	6638
35	6639
35	6640
35	6641
35	6642
35	2035
35	6260
35	6645
35	6646
35	1495
35	6644
35	6643
36	2570
36	91
36	10884
36	10885
37	401
37	402
37	403
37	404
37	405
37	406
37	407
37	408
37	409
38	1011
38	1012
39	1157
39	2959
39	6544
39	11154
39	32
39	36
39	2861
39	41
39	174
39	566
39	11218
39	11219
39	11220
39	11221
39	11222
39	11223
39	11224
39	11225
39	11226
39	11227
39	11228
39	11229
39	11230
39	11231
39	11232
39	11233
39	1892
39	3583
41	2864
41	377
42	4736
42	1518
42	598
42	376
42	4731
42	4732
42	4733
42	4734
42	4735
43	3350
44	7040
44	7041
44	7042
44	7043
44	7044
44	7045
44	7046
44	7047
44	7048
44	7049
44	7050
44	7051
44	7052
44	2835
44	6294
44	663
44	1059
44	2728
44	2932
44	325
44	1741
44	592
44	3423
44	7035
44	1521
44	7027
44	7028
44	7029
44	7030
44	7031
44	7032
44	7033
44	7034
44	891
44	7036
44	7037
44	7038
44	7039
45	788
45	6276
47	12864
47	12863
47	2507
47	4398
47	1201
47	12857
47	12858
47	12859
47	12860
47	12861
47	12862
47	4383
48	377
48	2700
48	4007
50	327
50	355
50	740
50	3046
50	11627
50	13424
50	2065
50	13461
50	13462
50	13463
50	13464
50	13465
50	12359
50	5115
50	13466
52	1670
52	269
52	145
52	3485
52	3486
52	3487
52	3488
52	3489
52	3490
52	3491
52	3492
52	3493
52	3494
52	3495
52	3496
52	3497
52	3498
52	3499
52	3500
52	3501
52	3502
52	3503
52	3504
52	3505
52	3506
52	3507
52	3508
52	3509
52	3510
52	3511
52	3512
52	3513
52	3514
52	3515
52	3516
52	3517
52	3518
52	3519
52	3520
52	3521
52	3522
52	3523
52	3524
52	3525
52	3526
52	3527
52	3528
52	3529
52	3530
52	3531
52	3532
52	3533
52	3534
52	3535
52	215
52	1268
52	3452
53	5648
53	5649
53	5650
53	5171
53	5651
53	4283
54	517
54	2570
54	6547
54	406
54	1157
54	9504
54	9505
54	1186
54	9507
54	9508
54	9509
54	6824
54	1588
54	2998
54	9503
54	447
54	706
54	3396
54	9506
54	2524
54	4974
55	704
55	5942
55	1741
55	275
55	278
55	5043
56	5572
56	5573
56	339
56	2236
56	3869
56	574
57	144
57	146
57	2228
58	5099
58	2983
58	1195
58	5100
58	5101
58	5102
58	5103
58	5104
58	1362
59	1697
59	3972
59	136
59	10381
59	1684
60	10466
60	10467
60	10468
60	10469
60	10470
60	10471
60	10472
60	5001
60	842
60	5002
60	4271
60	337
60	1298
60	3126
60	1071
61	475
61	5543
62	706
62	707
62	23
63	75
63	304
63	371
63	372
63	373
63	374
63	375
63	376
64	377
64	3890
64	3867
65	11040
65	11041
65	11042
65	11043
65	348
65	1739
65	178
65	8926
65	7675
65	2108
65	11038
65	11039
66	772
66	4493
66	783
66	4244
66	1384
66	4258
66	4027
66	1762
66	80
66	4052
66	1626
66	7903
66	7904
66	7905
66	7906
66	7907
66	7908
66	7909
66	7910
66	7911
66	7912
66	7913
66	7914
66	7915
66	7916
66	7917
66	7918
66	7919
66	7920
66	7921
66	7922
66	7923
66	7924
66	7925
66	7926
66	7927
66	4472
66	4859
67	7653
67	743
67	6506
67	4815
67	6778
67	11676
67	11677
67	11678
68	1077
69	9090
69	9091
69	333
70	160
71	562
72	6592
72	424
72	7307
72	1740
72	11634
72	9295
72	11633
72	2482
72	11635
72	11636
72	21
72	2454
72	3255
72	189
72	11637
73	12932
73	12239
74	424
74	3076
74	718
75	11542
75	75
75	10636
75	1165
75	1167
75	11536
75	11537
75	11538
75	11539
75	11540
75	11541
75	3350
75	11543
75	11544
75	3301
76	2569
76	28
76	775
77	1104
77	866
77	1571
77	517
77	680
77	11529
77	11530
77	11531
77	11532
77	11533
77	5839
77	3600
77	2924
77	9354
77	10199
77	379
77	701
78	11360
78	11361
78	11362
78	11363
78	11364
78	11365
78	11366
78	11357
78	8720
78	862
78	11355
78	11356
78	1917
78	11358
78	11359
80	6344
80	1750
80	4686
80	343
81	1048
81	1049
81	517
81	1047
82	3547
83	4147
83	4139
83	4140
83	4141
83	4142
83	4143
83	4144
83	4145
83	4146
83	19
83	479
84	776
84	777
84	778
84	775
85	11836
85	12267
85	12268
85	12269
85	638
85	3028
85	12270
85	5436
85	10045
85	3934
86	3367
87	9664
87	9665
87	4258
87	2122
87	9666
87	4242
87	4052
87	5303
87	4188
87	5661
87	9663
88	2723
88	3398
88	3399
88	103
88	3397
89	910
89	1039
89	1301
89	2601
89	2602
89	2603
89	2604
89	2605
89	2606
89	2607
89	2608
89	2609
89	2610
89	2611
89	2612
89	2613
89	2614
89	2615
89	2616
89	2617
89	2618
89	1519
89	1653
91	4516
91	5841
91	680
91	5577
91	5837
91	5838
91	5839
91	5840
91	721
91	5842
91	3479
91	441
92	1922
92	7298
92	3408
92	2237
92	11327
93	584
93	206
93	221
93	3080
93	2617
93	10297
93	573
94	419
95	1673
96	5920
96	230
97	5314
97	9964
97	9874
97	1077
97	634
97	29
97	798
97	9727
98	1930
98	1309
98	7696
98	1077
98	6360
98	1213
98	798
98	21
99	424
99	4662
99	13497
99	13498
99	5276
99	189
100	544
100	545
100	546
100	547
100	548
100	549
100	550
100	551
101	8704
101	8705
101	8706
101	8707
101	8708
101	6117
101	11
101	191
101	563
101	8703
101	4223
101	4063
102	2507
102	3895
103	7552
103	7553
103	7554
103	2308
103	7540
103	1805
103	5152
103	680
103	7339
103	47
103	816
103	2740
103	1081
103	4564
103	605
103	1777
103	7538
103	7539
103	372
103	7541
103	7542
103	7543
103	7544
103	7545
103	7546
103	7547
103	7548
103	7549
103	7550
103	7551
104	2636
104	2625
104	2626
104	2627
104	2628
104	2629
104	742
104	2631
104	2632
104	2633
104	2634
104	2635
104	2630
104	2637
104	1734
104	339
104	212
104	217
104	6
104	574
105	4736
105	1026
105	1541
105	11400
105	3478
105	9268
105	13882
105	13883
105	13884
105	13885
105	13886
105	13887
105	13888
105	13889
105	2114
105	581
105	5709
105	339
105	739
105	2237
105	2170
105	6652
106	9123
106	3350
106	618
106	587
106	3276
106	301
106	1518
106	2637
106	9396
106	9397
106	9398
106	9399
106	9400
107	475
107	278
107	469
108	1365
108	1323
108	13
108	9999
108	10000
108	10001
108	10002
108	9619
108	3380
108	8853
108	10004
108	10003
108	5011
108	10005
109	6976
109	6977
109	6978
109	6979
111	3570
111	230
111	141
112	2862
112	1156
112	7622
112	10889
112	13644
112	13645
112	13646
112	13647
112	739
112	500
113	2311
113	4233
113	3350
113	3613
113	1444
113	552
113	49
113	50
113	8927
113	4669
113	5568
113	2881
113	453
113	1739
113	8936
113	6628
113	1452
113	220
113	8925
113	8926
113	869
113	8928
113	8929
113	8930
113	8931
113	8932
113	8933
113	8934
113	8935
113	360
113	241
113	1143
113	6271
114	426
114	2923
114	2924
114	1966
114	337
114	856
114	348
114	1150
115	2617
115	12978
115	221
116	8083
116	10476
116	2798
117	71
117	72
117	73
117	74
117	75
117	76
118	603
118	7020
119	649
119	3338
119	2840
119	924
119	991
119	3409
119	3410
119	3411
119	3412
119	3413
119	3414
119	3415
119	3416
119	3417
119	3418
119	3419
119	3420
119	3421
119	3422
119	3423
119	745
119	757
119	1789
120	8259
120	9916
120	285
121	4677
121	4791
121	7596
121	9012
121	9013
121	9014
121	9015
121	9016
121	9017
121	9018
121	8799
122	806
122	620
122	718
122	14164
122	1429
122	14166
122	14167
122	5652
122	21
122	14165
123	14208
123	14209
123	14210
123	14211
123	14212
123	14213
123	14214
123	14215
123	14216
123	14217
123	650
123	274
123	13081
123	6950
123	586
123	6474
123	5967
123	6224
123	3417
123	3035
123	6748
123	3807
123	4731
123	7269
123	8297
123	1642
123	3051
123	14218
123	2941
123	14200
123	14201
123	14202
123	14203
123	14204
123	14205
123	14206
123	14207
124	5256
124	13500
124	301
124	10898
124	10519
124	1624
124	13499
124	1020
124	13501
125	1571
125	1574
125	7208
125	10666
125	10667
125	10668
125	10669
125	3408
125	593
125	643
125	6516
125	3613
126	8386
126	8387
126	8388
126	8389
126	8390
126	8391
126	8392
126	598
126	3486
127	2627
127	6
127	2637
127	8272
127	12821
127	12822
127	12823
127	217
127	1019
128	4064
128	4065
128	4066
128	4067
128	4068
128	4069
128	215
128	4059
128	4060
128	4061
128	4062
128	4063
129	160
130	1398
130	499
130	1396
131	1733
131	12271
131	12272
131	7827
131	4149
132	9829
132	343
133	659
133	652
133	662
134	13922
134	13923
134	2893
134	13199
134	6034
134	7925
134	379
136	1600
136	6604
136	1750
136	6398
136	621
137	2865
138	5015
139	704
139	475
139	709
139	276
139	3118
139	280
139	1396
139	278
139	471
139	10904
139	10905
139	10906
139	10907
140	11298
140	11299
140	11300
140	11301
140	11302
140	6919
140	649
140	10858
140	634
140	4106
141	3298
141	3299
141	3300
141	3301
141	3302
141	2503
141	621
141	914
142	163
142	10948
142	3166
143	5681
143	8612
143	11878
144	353
144	603
144	6539
145	12577
145	5634
145	1507
145	3159
145	13176
145	13171
145	13172
145	13173
145	13174
145	13175
145	5624
145	13177
145	2970
145	10588
145	3162
145	3701
146	2499
146	582
146	585
146	3018
146	717
146	3223
146	1113
148	713
148	4490
148	5854
149	128
149	644
149	2566
149	2696
149	1965
149	3478
149	1733
149	32
149	1974
149	573
149	197
149	1224
149	213
149	476
149	10473
149	9066
149	10475
149	9836
149	3827
149	10474
151	2832
151	421
151	1310
151	189
152	7584
152	7585
152	7586
152	7587
152	7588
152	7589
152	7590
152	7591
152	7592
152	1065
152	95
152	5458
152	7551
152	245
152	3930
152	3583
152	4028
152	5789
152	7582
152	7583
153	13088
153	2924
153	1773
153	5681
153	794
153	13086
153	13087
154	7642
154	7643
154	7644
156	7017
156	11326
157	705
157	1259
157	475
157	469
158	2400
158	2401
158	1186
158	2403
158	2404
158	1733
158	730
158	2402
158	2393
158	2394
158	2395
158	2396
158	2397
158	2398
158	2399
159	377
160	46
160	47
160	48
160	49
160	50
161	3446
161	74
161	588
161	3442
161	593
161	914
161	3443
161	3444
161	3445
163	2700
163	593
163	598
163	6968
163	6969
163	6970
164	262
164	263
164	265
164	9452
164	9453
164	208
164	1077
164	798
164	7071
165	8035
165	1094
165	12156
165	1099
165	12155
165	9713
165	35
165	1097
165	12151
165	12152
165	12153
165	7098
165	191
165	4223
165	12154
165	8703
166	1024
166	1019
166	1020
166	1021
166	1022
166	1023
167	333
167	606
168	7298
168	2344
168	722
168	9333
168	9334
168	5179
168	2237
169	4576
169	428
169	914
169	11044
170	1440
170	8592
170	6375
170	3592
170	3081
170	138
170	8588
170	8589
170	8590
170	8591
170	1968
170	1192
170	8594
170	3061
170	8272
170	8593
170	346
170	3003
170	650
171	4960
171	4882
171	4908
171	7430
172	339
172	650
172	7419
172	2772
172	1005
173	274
173	1003
174	9928
174	2154
175	681
175	4054
175	4055
175	4056
175	4057
175	4058
176	377
177	416
177	5977
177	415
178	1972
178	9240
178	10175
178	412
178	1213
178	10174
178	8319
179	680
179	3849
179	301
179	305
179	1750
179	343
179	1528
179	152
180	606
181	718
181	11951
181	11952
181	11953
181	11954
181	252
181	574
181	223
182	338
183	14427
183	7716
183	7269
183	9190
183	775
183	4360
183	1296
183	5777
183	14430
183	3960
183	14424
183	14425
183	14426
183	7707
183	14428
183	14429
184	3200
184	3201
184	3202
184	3203
184	3204
184	3205
184	3206
184	3207
184	3208
184	3209
184	3210
184	3211
184	3212
184	2835
184	2845
184	158
184	3185
184	2994
184	856
184	891
184	1256
184	3182
184	3183
184	3184
184	625
184	3186
184	3187
184	3188
184	3189
184	3190
184	3191
184	3192
184	3193
184	3194
184	3195
184	3196
184	3197
184	3198
184	3199
185	5876
185	10636
185	4301
185	11623
186	1376
186	11824
186	2114
186	11821
186	11822
186	11823
186	1520
186	47
187	128
187	7361
187	11813
187	11814
187	156
187	29
188	704
188	903
188	279
189	4672
189	4673
189	4674
189	4675
189	4676
189	4677
189	4678
189	4679
189	4680
189	4681
189	881
189	2265
189	4669
189	4670
189	4671
191	475
192	1568
192	130
192	1611
192	2700
192	205
192	334
192	82
192	2958
193	584
193	1713
193	593
194	9024
194	8939
194	13627
195	9552
195	2321
195	355
195	412
195	1006
197	12576
197	12577
197	610
197	12579
197	12580
197	12581
197	12582
197	1607
197	394
197	1387
197	12578
197	12583
197	5686
197	5431
197	9595
198	4667
198	1446
198	711
198	620
198	718
198	4655
198	4656
198	4657
198	4658
198	4659
198	4660
198	4661
198	4662
198	4663
198	4664
198	4665
198	4666
198	4623
198	4668
200	337
200	2514
200	2515
200	2513
201	704
201	497
201	7912
201	5449
201	205
201	12814
201	12815
201	12816
201	12817
201	12818
201	12819
201	1582
201	5453
201	221
202	1107
202	2700
203	352
203	353
203	354
203	355
203	356
203	357
203	338
203	344
203	345
203	346
203	347
203	348
203	349
203	350
204	3019
204	3013
204	3014
204	3015
204	3016
204	3017
204	3018
204	423
204	3020
204	3021
204	3022
204	2965
204	2774
205	9753
206	4305
206	765
206	775
207	28
207	7197
207	7198
207	7199
207	7200
207	801
207	7202
207	7203
207	7204
207	7205
207	7206
207	7207
207	2344
207	1436
207	3885
207	7196
207	7201
207	2122
207	1625
207	2926
207	1913
207	379
208	160
208	7211
208	7208
208	7209
208	7210
208	4043
208	2414
208	3341
208	3119
208	4632
208	7212
208	2998
208	267
208	797
209	13028
209	13030
209	3878
209	13031
209	13032
209	4300
209	2573
209	2864
209	3093
209	3095
209	377
209	13029
210	13140
211	12173
211	12174
211	12175
211	3025
211	174
211	8854
211	2933
212	41
212	1191
213	877
213	917
214	3350
214	1037
214	13327
214	13328
214	13329
214	13330
214	13331
214	13332
214	13333
214	13334
214	13335
214	1688
214	11937
214	4928
214	75
214	1611
214	1107
214	5468
214	349
214	12900
214	1387
214	2420
215	2091
