0	1368726
0	146024
0	1788689
0	3925191
0	4076208
0	4079642
0	6170006
0	6344389
0	6879149
0	7274040
0	7547734
0	7976324
0	9395519
1000	878749
1001	351737
100	1773986
1002	1385729
1002	171062
1002	218057
1002	220505
1002	3011388
1002	332841
1002	3873134
1002	455783
1002	5781611
1002	6712967
1002	7001115
1002	831038
1002	8481033
1002	92053
100	3259133
1003	281300
1003	49775
1003	657584
1005	164032
1005	33566
1005	3825922
100	60840
1006	1108782
1006	126457
1006	140548
1006	1423924
1006	1476994
1006	193848
1006	243740
1006	2458303
1006	26801
1006	3127827
1006	332841
1006	351737
1006	3569531
1006	3769117
1006	3787399
1006	3936334
1006	415581
1006	7748301
1006	7826708
1006	992101
1007	1476994
1007	220505
1007	3011388
1007	332841
1007	351737
1007	7001115
1007	747470
1007	8481033
1008	1476994
1008	351737
1008	4540583
1008	992101
1009	351737
1009	489157
10	10047563
10	1022055
10	10226453
1010	339034
1010	541218
1010	583054
1010	88750
101	1022055
1011	140946
101	1227922
10	1123985
101	124878
101	1266754
1011	3277244
1011	5758262
101	1893265
10	1197008
101	1998211
101	203728
1012	10197052
1012	1158101
1012	1236449
1012	1441835
1012	1656232
1012	1722919
101	2217552
1012	219453
1012	2352753
101	226313
1012	2730558
1012	306595
1012	309345
1012	3172211
1012	3483166
1012	35331
1012	546423
1012	5732787
1012	6463425
101	26801
1012	6895866
1012	7617805
1012	7627571
101	2808799
1012	8283180
1012	8601432
1012	86972
1012	8773
1012	878749
10	1291551
1013	105537
1013	1108424
1013	136813
101	3160007
1013	2067618
1013	493304
1013	536375
1013	555187
1013	668610
1013	6713598
10	136745
10	1387010
1013	93143
1013	98785
10	1400142
1014	123079
101	4128319
101	4434631
1014	7201216
101	4780621
101	4782119
101	4830385
101	4918746
101	4989866
10	1500493
101	5058319
1015	3277244
1015	4280259
101	5453875
101	5865511
10	1587500
101	59603
10	160310
1016	10198049
1016	140946
1016	146986
101	6151148
1016	158443
1016	2942018
1016	3925191
101	6411847
1016	4280259
101	64669
1016	568400
1016	581349
101	67221
1016	7342018
101	6736469
101	6772865
1016	911938
1016	9676659
101	7025754
101	7029243
101	723881
101	754622
101	7560330
101	7625378
1017	903118
1018	1051513
1018	1381068
1018	158443
10	181614
1018	276665
101	8405750
101	847895
101	84999
101	851535
101	8846
101	8962396
1019	1062840
1019	1381068
101	9172464
10	1920915
1019	276665
1019	289170
10	194262
101	9491657
1019	6212304
1019	903118
1020	1440259
1020	1995058
10	2069646
1020	98785
102	1043125
102	1156246
102	1304678
102	2087478
1022	2537255
102	2311542
1022	3600820
102	2487533
102	2538386
102	2562750
102	267669
102	2861243
1023	1301909
1023	1357080
1023	146986
1023	1868769
102	3241390
1023	2647943
1023	2819764
1023	3442657
102	3374328
1023	3753540
1023	4008638
1023	4064894
1023	43844
1023	4670924
1023	5798
1023	6256091
1023	6764365
1023	733794
102	374195
1023	769882
1023	8777296
1023	878749
1023	8939258
102	395271
102	416663
102	460061
102	4803469
102	506262
1025	123079
1025	35055
1025	5798
102	5585333
102	5639015
102	5710967
102	5743172
1025	7872
102	58926
102	5902062
102	59603
102	600513
10	261038
1026	10390499
1026	1324750
1026	1531408
1026	1635280
10	2638403
102	6459961
1026	474828
102	649759
1026	5604079
1026	6298480
1026	6431155
102	6670238
1026	6984142
102	678619
102	6977623
102	7034269
1027	140946
102	7174972
1027	1929579
1027	28522
102	737021
1027	4280259
1027	43844
102	7833000
1027	8422170
10	2813350
102	814947
102	8571899
102	8702635
102	8746036
1029	194262
102	9218313
102	9363826
102	9458480
1029	9057963
1030	123079
1030	1292390
1030	1381068
1030	201
1030	2106820
1030	626138
1030	7111539
1030	903118
1030	98785
1031	1635280
1031	2145648
1031	3502087
1031	4064894
1031	4679136
1031	474828
1031	4887940
1031	5924405
103	1609457
1031	85186
1032	3538184
1032	382113
10	3324529
1033	94687
1034	111359
103	7211762
1038	111359
1038	1381068
1038	28190
1038	555187
1038	903118
1038	98785
10	399159
10	4013985
10	4030526
104	1073486
1041	1381068
1041	1551138
104	116219
1041	1636020
1041	1957748
10	4128628
104	1289606
104	1368779
1041	533338
104	153364
104	16846
104	1700694
104	1773220
104	1798972
104	1874255
104	1908443
1041	948140
104	1988889
104	209209
104	2099049
104	2118749
1042	1373447
104	2221364
10	4267553
10	427947
104	281601
104	286978
104	2909462
104	292643
10	4298972
104	3045229
1043	1148396
104	311707
1043	123079
1043	1233382
1043	1324750
1043	1381068
1043	140946
1043	169365
104	32005
1043	2054281
104	320928
104	3215664
1043	2213144
1043	2537255
1043	2669274
1043	3078442
104	333277
1043	4173712
104	3486516
1043	493304
1043	5105005
104	352384
1043	5673865
1043	5798
104	3587100
1043	626138
1043	6498012
1043	6865976
104	371719
1043	7390344
1043	7523123
1043	8493377
1043	8627356
1043	9352188
1043	9719271
1043	98785
104	421176
104	432544
1044	3600820
104	4393335
1044	4173712
104	459891
104	4604856
104	468921
104	4751314
104	477882
104	4864188
104	4945379
1045	1381068
1045	2043211
104	5589558
104	5617557
104	5623775
104	5655867
104	5704291
104	57939
104	58589
1045	878749
104	589223
1046	1256755
1046	1381068
104	6330029
1046	33145
104	6337217
1046	4057701
1046	4185562
104	6529492
104	6554858
1046	6764527
104	674008
104	6800840
1046	8042070
104	6844949
104	6941762
1046	948140
104	6965027
104	7086417
104	7215764
1047	2669274
1047	33145
104	7353075
104	7358609
104	73920
1047	4064500
104	7470998
1047	5015512
1047	5035972
104	763074
104	764861
1047	7100394
1047	735683
104	7764254
1047	829177
1047	878749
1048	1187578
104	812427
104	8134463
104	8139479
1048	158443
1048	282905
104	8346020
1048	4033135
104	8435124
1048	496183
1048	5130900
104	8521476
